id,EAP,HPL,MWS
id22121,0.40950447,0.19097708,0.39951846
id20872,0.99607795,0.0015893048,0.0023326792
id17720,0.23119034,0.71154565,0.057264034
id22658,0.7577647,0.20159188,0.04064345
id09567,0.8929978,0.03060565,0.07639657
id16445,0.07229397,0.61971706,0.307989
id08349,0.08017321,0.044107065,0.8757198
id27437,0.19234389,0.25994492,0.5477112
id03812,0.7954475,0.042789355,0.16176318
id22304,0.30802405,0.5688277,0.12314823
id04449,0.2735049,0.36166385,0.36483118
id15605,0.1909995,0.3984177,0.41058278
id01768,0.7792304,0.17856352,0.042206086
id20019,0.49954277,0.261875,0.2385822
id09593,0.009704114,0.9703434,0.019952456
id23179,0.4542449,0.22997558,0.3157795
id21279,0.9008132,0.040057413,0.059129335
id06711,0.038311295,0.050991837,0.91069686
id14243,0.5595173,0.07057199,0.36991072
id04839,0.06473357,0.019369964,0.9158965
id17220,0.21462171,0.6905106,0.094867766
id24177,0.80121857,0.10857234,0.09020911
id20512,0.15062141,0.08439779,0.7649808
id14036,0.1296193,0.68684566,0.18353508
id25001,0.551637,0.05367011,0.39469287
id06175,0.03961914,0.8853214,0.0750594
id24720,0.51670706,0.369602,0.113690935
id08070,0.21660565,0.77111727,0.012277053
id18934,0.47140503,0.3530678,0.17552724
id01338,0.896681,0.05920235,0.04411664
id19008,0.13381341,0.6388167,0.22736979
id19632,0.06801696,0.7985834,0.13339968
id26224,0.33645248,0.019339496,0.644208
id08219,0.5805615,0.041416753,0.3780217
id24008,0.12304139,0.0052820994,0.87167656
id12475,0.17950712,0.77935344,0.041139364
id05766,0.94887036,0.025649436,0.025480174
id27386,0.07576871,0.9097699,0.0144613
id12476,0.009691498,0.9833083,0.0070002703
id08311,0.7287794,0.26959798,0.0016226185
id04996,0.7943573,0.15417852,0.05146417
id17350,0.1800261,0.31552753,0.5044464
id05546,0.029897034,0.9369639,0.033139087
id16504,0.24153082,0.5888216,0.16964759
id05782,0.0086053405,0.012386847,0.97900784
id20560,0.4463852,0.2649492,0.28866568
id14171,0.25567892,0.45856848,0.28575262
id27461,0.5426686,0.038102295,0.4192291
id03581,0.07067273,0.4724045,0.4569227
id21847,0.40093604,0.021438083,0.5776259
id11712,0.80687064,0.010725764,0.18240364
id26738,0.32848436,0.25496763,0.41654804
id13668,0.72409195,0.13071932,0.14518873
id15114,0.95211726,0.005804907,0.042077903
id20130,0.8275321,0.014906419,0.15756139
id18331,0.7501841,0.06120889,0.18860705
id24465,0.71782804,0.2273037,0.0548683
id13539,0.7517792,0.0728796,0.17534117
id27564,0.100161895,0.8181153,0.081722826
id26043,0.17624916,0.036668,0.78708285
id04965,1.5056399e-07,2.3270786e-08,0.9999999
id08645,0.05604554,0.12431064,0.81964374
id26610,0.8944448,0.005303338,0.100251816
id21737,0.22372863,0.41483307,0.36143836
id25784,0.03726303,0.8465913,0.11614564
id23030,0.9675492,0.008278136,0.024172679
id16450,0.08769318,0.7968398,0.11546714
id02161,0.377039,0.35694385,0.2660172
id25535,0.8340072,0.08745284,0.07853991
id16566,0.80895025,0.129066,0.061983682
id05714,0.5215999,0.31139353,0.16700655
id16524,0.625607,0.18923533,0.1851577
id23941,0.07699374,0.4176392,0.50536704
id00831,0.048541177,0.29108304,0.6603758
id18145,0.06277573,0.059122916,0.8781014
id17227,0.9485566,0.010562836,0.040880527
id09417,0.4073856,0.07933101,0.5132834
id21307,0.08071037,0.06784323,0.8514464
id05650,0.022578785,0.95294285,0.0244783
id23901,0.87854624,0.09247454,0.028979199
id05831,0.89909166,0.04480871,0.05609963
id16708,0.29408005,0.6599126,0.046007395
id02281,0.40139985,0.09554151,0.5030587
id11599,0.5536182,0.021713974,0.42466784
id18353,0.18159983,0.29433024,0.5240699
id07413,0.23983313,0.43373972,0.3264271
id15653,0.5532495,0.25873673,0.1880138
id09715,0.6106724,0.0045591425,0.3847685
id05108,0.56991184,0.3642478,0.06584031
id09537,0.19151181,0.01854393,0.7899443
id27596,0.7234693,0.097279444,0.1792512
id24255,0.071641065,0.49549434,0.4328647
id05080,0.053650606,0.043443657,0.9029057
id09484,0.5815661,0.17221582,0.24621814
id14864,0.7230821,0.013448312,0.26346958
id26836,0.9421281,0.032361556,0.025510304
id07003,0.63993835,0.33479694,0.025264714
id13750,0.00814486,0.99099404,0.0008610492
id21799,0.1867643,0.31311572,0.5001199
id11285,0.99615955,0.00074697036,0.0030934513
id04735,0.34192765,0.54639506,0.11167735
id23049,0.013817674,0.030381277,0.95580107
id05826,0.20514013,0.54459953,0.25026026
id17916,0.17707866,0.72912806,0.09379325
id14081,0.5435778,0.03514466,0.42127758
id10527,0.31977338,0.052066784,0.6281599
id16059,0.2065767,0.51549435,0.2779289
id25542,0.85462993,0.008595047,0.13677496
id05402,0.002492172,0.0017435844,0.99576426
id01927,0.6302579,0.30779457,0.06194747
id27656,0.6857071,0.22179033,0.092502594
id06708,0.24266557,0.52242935,0.2349051
id03524,0.4207978,0.38351852,0.19568369
id12297,0.569412,0.29197794,0.13861006
id03439,0.6818499,0.13733996,0.18081023
id04587,0.048779663,0.9183885,0.03283186
id25470,0.08004154,0.88781416,0.03214432
id01212,0.24641973,0.7156458,0.03793453
id13932,0.24109107,0.21098158,0.5479274
id00124,0.21747935,0.29854754,0.48397312
id01592,0.2882309,0.253957,0.4578122
id13461,0.1305684,0.75318015,0.1162514
id24681,0.058456954,0.8915553,0.04998783
id23245,0.287325,0.18778928,0.5248857
id14073,0.6320744,0.21711646,0.15080914
id05172,0.14756761,0.16904229,0.6833901
id21979,0.9015563,0.034810845,0.06363296
id00328,0.90906686,0.017466083,0.07346705
id26102,0.9607865,0.01854237,0.020671073
id14867,0.037480384,0.024226738,0.9382929
id27544,0.084344536,0.8583746,0.057280883
id16228,0.73141956,0.18556257,0.083017826
id16342,0.19731303,0.26389906,0.5387879
id24933,0.74615395,0.087968364,0.1658777
id04601,0.3559714,0.3141972,0.32983145
id01599,0.104294166,0.84218633,0.053519525
id06238,0.88351756,0.07225973,0.044222664
id06826,0.12568901,0.33880672,0.5355043
id23307,0.80407983,0.050468437,0.14545174
id13575,0.13672976,0.40022123,0.46304902
id24174,0.2529795,0.107645474,0.63937503
id19534,0.20897214,0.11696228,0.67406553
id19602,0.089524366,0.026163565,0.88431203
id26962,0.17936069,0.52566093,0.29497835
id04448,0.54431033,0.3151909,0.14049874
id09786,0.25613573,0.42743215,0.31643218
id25240,0.7888621,0.06385126,0.14728667
id14893,0.53107685,0.32363638,0.14528677
id24221,0.957531,0.0045543048,0.0379147
id04696,0.20214191,0.7088664,0.08899172
id15153,0.07835939,0.64228207,0.2793585
id13882,0.011713905,0.9815475,0.0067386143
id17836,0.2626541,0.503102,0.23424391
id00574,0.14914776,0.7798242,0.07102801
id02078,0.2652337,0.20141082,0.5333555
id21206,0.14178018,0.42956236,0.42865747
id20084,0.69595844,0.05919834,0.2448433
id26598,0.13531397,0.3516903,0.5129957
id06838,0.61910135,0.019109765,0.3617888
id08786,0.0599427,0.055999894,0.88405746
id09550,0.019784637,0.03665249,0.94356287
id10206,0.5160465,0.36622924,0.117724225
id21113,0.41694096,0.21607965,0.36697936
id21151,0.061154094,0.8509588,0.08788711
id02692,0.8983093,0.029809264,0.07188153
id26446,0.61678916,0.19656704,0.18664369
id07377,0.7579358,0.14190139,0.100162804
id15998,0.5835239,0.070431374,0.34604472
id19637,0.97193366,0.005988509,0.022077743
id19735,0.12517002,0.16806912,0.7067608
id13739,0.551337,0.11178053,0.33688244
id25175,0.12845737,0.020094717,0.85144794
id00563,0.7118636,0.12917903,0.15895742
id09982,0.75889283,0.14297396,0.09813318
id15459,0.18222946,0.7948347,0.02293588
id20785,0.0018212545,0.00028870418,0.99789006
id07145,0.19866452,0.10546862,0.6958668
id22204,0.09409696,0.56210977,0.3437932
id09285,0.3991947,0.29133967,0.3094656
id18157,0.17172042,0.4344478,0.39383188
id12134,0.11834794,0.13662048,0.7450316
id23914,0.19402532,0.67463815,0.13133651
id10483,0.5347983,0.45223212,0.012969543
id07092,0.54848117,0.07449257,0.3770263
id14786,0.0053798053,0.003761371,0.99085885
id25741,0.9459024,0.0103691565,0.043728426
id09050,0.19358188,0.38102382,0.4253943
id04938,0.93552226,0.026768235,0.0377096
id05901,0.30578965,0.44370854,0.2505018
id16975,0.11744522,0.8362278,0.046327025
id08547,0.5403072,0.21896185,0.24073087
id16355,0.4902791,0.1452988,0.36442208
id14568,0.15736976,0.16012776,0.6825025
id25599,0.56860334,0.09230956,0.33908713
id01670,0.12616469,0.2169049,0.65693045
id23945,0.08278077,0.8790323,0.038186952
id17394,0.05368588,0.07373538,0.87257874
id06501,0.6944251,0.16128162,0.14429332
id26234,0.11383756,0.6615282,0.22463419
id21280,0.034087326,0.031984676,0.93392795
id20048,0.47784302,0.100800864,0.4213561
id01216,0.24896234,0.48984602,0.26119164
id25320,0.82620716,0.041946355,0.13184646
id22833,0.10457775,0.5431873,0.352235
id22056,0.2699896,0.57060856,0.1594018
id02275,0.019999564,0.9519039,0.028096555
id26127,0.955475,0.02844635,0.016078642
id17011,0.20117182,0.5844742,0.21435393
id13847,0.80471647,0.16043305,0.034850504
id00013,0.1643279,0.73478425,0.100887835
id16463,0.23942684,0.42330396,0.33726922
id04845,0.112851925,0.6201869,0.26696116
id01787,0.66469616,0.16199784,0.17330599
id08637,0.43478256,0.2807961,0.28442127
id11414,0.3250693,0.44832167,0.22660905
id13177,0.16355585,0.22001879,0.61642534
id24517,0.8559513,0.0334817,0.11056696
id26838,0.2790821,0.29001516,0.43090275
id23081,0.21748771,0.59249073,0.19002159
id16327,0.061914254,0.32667476,0.61141104
id27282,0.06366981,0.88545614,0.050874084
id07489,0.32020447,0.30218264,0.37761295
id01718,0.07968536,0.093752004,0.82656264
id15441,0.4838365,0.2145626,0.301601
id27736,0.12344676,0.54258597,0.3339673
id16324,0.21429236,0.57630557,0.20940205
id12027,0.7191137,0.122989394,0.15789694
id24653,0.14293553,0.8480914,0.008973075
id17541,0.08280822,0.06706647,0.8501253
id22406,0.39639494,0.2559203,0.34768483
id18356,0.45595896,0.43969432,0.104346655
id04505,0.9090512,0.052721553,0.038227268
id04246,0.9960156,0.0018823505,0.0021020789
id07368,0.8798342,0.057842858,0.06232292
id26185,0.112063386,0.11393754,0.77399904
id08878,0.48905045,0.21926971,0.29167977
id27691,0.0455748,0.07381236,0.88061285
id18004,0.605007,0.04518428,0.34980875
id24426,0.595509,0.07301739,0.3314736
id14164,0.8960813,0.06229991,0.041618668
id12653,0.11933234,0.7177513,0.1629164
id18060,0.51771533,0.4385735,0.043711174
id18556,0.94974035,0.018921668,0.03133805
id27371,0.07769131,0.43126974,0.49103895
id11989,0.29354265,0.16143064,0.5450267
id26095,0.8555507,0.053549223,0.09090009
id24978,0.3119948,0.41959363,0.26841167
id20322,0.15762585,0.18732035,0.6550538
id01954,0.36358473,0.3341348,0.3022805
id07434,0.69058657,0.04137833,0.2680351
id18144,0.047603194,0.096580714,0.85581607
id16250,0.37429848,0.44690832,0.17879316
id17793,0.10278565,0.37485716,0.52235717
id24067,0.46483007,0.4295276,0.10564227
id13891,0.018090595,0.008384351,0.973525
id07334,0.0024990863,0.9952095,0.0022913797
id15633,0.21189204,0.5094383,0.27866974
id23239,0.19898953,0.42642894,0.37458158
id10674,0.23029873,0.40869504,0.36100614
id22093,0.8475427,0.07291845,0.0795389
id08444,0.052389495,0.36275032,0.5848602
id03257,0.041984897,0.10243363,0.8555814
id10040,0.68654656,0.25044808,0.06300529
id04902,0.45005482,0.20774929,0.3421959
id01219,0.42315203,0.3305122,0.24633585
id01340,0.99303037,0.0043434734,0.0026262018
id05117,0.51304674,0.37986803,0.10708521
id04908,0.5437785,0.04064245,0.41557902
id03626,0.0069592497,0.0027171222,0.99032366
id01888,0.99559265,0.0005137102,0.003893684
id17199,0.0051718107,0.0033757426,0.99145246
id11200,0.92012465,0.031085758,0.048789635
id27561,0.580471,0.11147911,0.30804992
id20966,0.1091803,0.82544816,0.06537148
id10257,0.12795837,0.77558964,0.096451916
id21168,0.65340513,0.26863775,0.07795706
id23363,0.56396925,0.031519655,0.40451103
id05321,0.68895453,0.19055255,0.120492876
id09928,0.5891039,0.16388665,0.24700947
id18015,0.9653603,0.014757902,0.019881913
id02082,0.03870046,0.91019803,0.05110147
id19279,0.61454684,0.30669987,0.07875326
id08541,0.013165668,0.98236483,0.004469459
id15249,0.16200007,0.52805036,0.30994952
id03609,0.12660027,0.42998466,0.44341508
id22902,0.15186442,0.118236154,0.72989947
id17733,0.34318307,0.6045285,0.052288525
id07554,0.03841518,0.29103774,0.6705471
id14120,0.16974677,0.6286175,0.2016357
id21802,0.1503237,0.3526336,0.4970426
id15614,0.083236955,0.8253991,0.09136388
id19437,0.0023130863,0.00058882526,0.9970981
id22698,0.94290817,0.037370265,0.0197215
id21841,0.25747904,0.03937307,0.7031478
id16177,0.9354003,0.0424341,0.02216563
id15887,0.62450224,0.092735805,0.282762
id22629,0.44318154,0.11147412,0.44534436
id10346,0.15976545,0.122091025,0.7181435
id05154,0.66665334,0.15048085,0.18286584
id22913,0.571987,0.3480183,0.07999473
id10544,0.10473941,0.6299675,0.26529306
id08703,0.869678,0.120194584,0.01012736
id12817,0.64905894,0.04895686,0.3019842
id25433,0.92874134,0.0447288,0.026529841
id25112,0.5014627,0.11496541,0.38357192
id05054,0.14740281,0.262842,0.58975524
id02311,0.21055794,0.64605457,0.14338756
id22160,0.16938892,0.6971096,0.13350154
id17422,0.7572147,0.17871909,0.0640662
id18985,0.92808384,0.027658714,0.044257466
id21905,0.23726371,0.09464255,0.6680937
id17474,0.19786331,0.5386461,0.26349065
id15236,0.03989622,0.86713487,0.09296888
id13964,0.78938514,0.030392263,0.18022266
id15962,0.07208349,0.85512406,0.0727924
id20866,0.6206377,0.027298698,0.35206357
id06625,0.45600745,0.051464412,0.4925281
id09793,0.3563521,0.4131927,0.23045531
id17365,0.012515701,0.9626103,0.024873987
id18463,0.057905123,0.9178859,0.024208961
id20693,0.16107027,0.2927375,0.5461922
id08785,0.06030705,0.8346882,0.10500478
id06783,0.17886043,0.7538883,0.06725122
id23178,0.1837483,0.10589159,0.71036005
id13513,0.0446004,0.83591354,0.119486056
id25361,0.39868975,0.049970374,0.5513398
id22319,0.12688182,0.064101756,0.8090164
id14024,0.5603752,0.25540859,0.18421623
id24186,0.051406287,0.8949104,0.05368333
id20965,0.32262754,0.22190417,0.45546833
id06242,0.42043313,0.24432759,0.33523923
id25665,0.022968892,0.033416267,0.9436149
id09706,0.19634186,0.5593453,0.24431287
id11026,0.075415835,0.8336286,0.09095556
id04223,0.8540397,0.054317992,0.09164225
id19674,0.09275132,0.20021921,0.7070295
id23420,0.055082567,0.041555233,0.9033622
id18059,0.1388331,0.77830744,0.082859464
id22576,0.9214343,0.06916826,0.009397432
id18495,0.08059036,0.8805437,0.038865916
id14139,0.6465535,0.045178883,0.30826756
id18313,0.024902368,0.95679986,0.018297767
id27356,0.56274164,0.15939859,0.27785978
id16035,0.065258995,0.056098197,0.87864286
id04182,0.82273406,0.09709646,0.08016947
id15667,0.87899715,0.07222872,0.048774205
id08713,0.51722926,0.16463424,0.31813645
id25563,0.007809654,0.9872479,0.004942462
id17023,0.61630315,0.3607159,0.022980947
id03014,0.034542218,0.8744465,0.09101133
id23812,0.48978052,0.469882,0.040337533
id20057,0.10720992,0.1931527,0.69963735
id12385,0.31010276,0.4292085,0.26068875
id24416,0.07295869,0.91553783,0.011503585
id15672,0.37081409,0.39572468,0.23346126
id13868,0.9551633,0.0072444193,0.037592318
id21095,0.58244544,0.23890735,0.1786471
id05305,0.48065987,0.15535384,0.36398622
id15384,0.5064517,0.294769,0.19877923
id14049,0.23984244,0.107415825,0.65274173
id23441,0.6243478,0.28169888,0.093953274
id12856,0.4553709,0.01878633,0.5258427
id16055,0.45256045,0.05731142,0.49012816
id24771,0.46621382,0.4961732,0.03761292
id14053,0.14337046,0.83195835,0.0246711
id19547,0.05406078,0.2421934,0.70374584
id03639,0.12744397,0.66213876,0.21041733
id14546,0.21969455,0.37488505,0.40542036
id13935,0.079111695,0.8970176,0.02387072
id20335,0.4332213,0.29843917,0.26833948
id07301,0.48662284,0.34216213,0.17121498
id10186,0.8739264,0.015949212,0.110124364
id00192,0.71095777,0.09496533,0.1940769
id17851,0.5320627,0.45370692,0.014230381
id08403,0.14412098,0.21680702,0.63907194
id06183,0.78115994,0.14521673,0.07362341
id24738,0.671328,0.24283762,0.08583439
id15112,0.1604802,0.067489825,0.77203
id19819,0.072610945,0.14281534,0.78457373
id17722,0.029253617,0.03988906,0.93085736
id24273,0.06626538,0.032112602,0.901622
id18939,0.06636847,0.04821135,0.8854202
id16076,0.14533454,0.18231063,0.6723548
id23158,0.10770608,0.38206622,0.51022774
id12745,0.2912988,0.09381245,0.6148888
id22538,0.11476627,0.39097258,0.49426115
id14975,0.42316008,0.42400295,0.15283701
id27537,0.79713887,0.11412523,0.08873585
id06632,0.13346875,0.049761422,0.8167699
id08100,0.09530089,0.8851486,0.019550614
id00843,0.9540206,0.018667668,0.027311703
id22159,0.33115223,0.34722197,0.3216258
id18672,0.5976536,0.0100953365,0.392251
id06916,0.5215551,0.42320606,0.055238735
id22212,0.5054414,0.28254005,0.21201849
id00273,0.036839727,0.0156124355,0.94754785
id26325,0.5374448,0.23641734,0.22613798
id23683,0.44460118,0.43515843,0.12024038
id14419,0.26872718,0.48810712,0.24316567
id11931,0.0006343135,0.99928623,7.944152e-05
id00568,0.15090099,0.693662,0.15543702
id12271,0.7638941,0.19931662,0.03678928
id12622,0.5124316,0.44861603,0.038952358
id03156,0.41905028,0.3878264,0.19312331
id25592,0.9127824,0.059644815,0.027572801
id24367,0.51433355,0.0834088,0.40225762
id16007,0.03773054,0.28876838,0.6735011
id04785,0.85040057,0.029520934,0.12007859
id07888,0.4550615,0.27512237,0.26981616
id13557,0.7352348,0.14146101,0.12330414
id20726,0.8521038,0.06399111,0.08390504
id09580,0.9642833,0.021481724,0.014235005
id05173,0.17894958,0.76445436,0.056596093
id10394,0.233727,0.55759686,0.20867616
id03926,0.11469121,0.8628496,0.02245919
id07264,0.9775959,0.015126774,0.0072772396
id01862,0.1758925,0.51413757,0.30997
id20808,0.0063497364,0.9861314,0.0075188237
id26658,0.5362333,0.038294002,0.4254727
id04479,0.25030005,0.29453963,0.4551603
id17445,0.08914778,0.19033244,0.72051984
id04430,0.19006206,0.47121775,0.33872023
id06052,0.33664006,0.27659333,0.3867666
id11485,0.47396767,0.44517574,0.08085654
id13060,0.92529726,0.03955874,0.035143927
id20873,0.52112126,0.12650622,0.35237244
id21927,0.2764869,0.5862469,0.13726613
id02736,0.064562306,0.49585846,0.43957925
id11234,0.27263418,0.04973412,0.6776317
id27894,0.96037173,0.021428993,0.018199226
id23208,0.10501631,0.7223808,0.17260295
id18470,0.12998514,0.216043,0.6539719
id23172,0.094842196,0.81853527,0.08662252
id08752,0.54245317,0.100030534,0.3575163
id14242,0.09835154,0.052211247,0.84943724
id22908,0.59377,0.04052399,0.36570603
id17454,0.8372638,0.074962445,0.087773785
id23797,0.6805064,0.061480664,0.2580129
id03788,0.20830297,0.45599768,0.33569938
id23682,0.7418874,0.10956792,0.14854473
id07179,0.816856,0.06220958,0.12093443
id09746,0.033504892,0.90174913,0.06474603
id26613,0.47887865,0.23105684,0.29006457
id05142,0.8510638,0.05489485,0.09404143
id04825,0.031783585,0.8992118,0.06900457
id13691,0.8935948,0.037888665,0.068516515
id14183,0.013857891,0.0018604745,0.9842816
id19519,0.0021735304,0.00046000956,0.9973665
id26685,0.63811725,0.010411272,0.35147145
id07937,0.2631598,0.39710563,0.33973458
id10574,0.04418808,0.88073665,0.07507527
id15310,0.17394441,0.8010191,0.025036573
id27311,0.62927437,0.088542886,0.28218275
id11590,0.7423381,0.047723748,0.20993811
id19798,0.11573733,0.8293277,0.05493503
id12201,0.56662804,0.3365148,0.09685712
id12460,0.21596955,0.03412293,0.7499075
id12019,0.93929166,0.044968788,0.015739605
id08046,0.6234715,0.2146867,0.16184178
id02989,0.13799109,0.29756993,0.56443894
id26905,0.043727264,0.07842596,0.8778468
id09779,0.991305,0.0043043797,0.004390737
id04359,0.3213533,0.501682,0.17696476
id01526,0.9320829,0.052200887,0.01571631
id22325,0.20728827,0.656071,0.13664077
id27878,0.5305215,0.42222598,0.04725259
id06413,0.07190318,0.9155667,0.012530028
id12616,0.105292246,0.20021743,0.6944904
id05301,0.7459523,0.118771516,0.13527626
id13258,0.3302967,0.022948496,0.6467548
